order_gk,offer_id
3000598636619,300051619555
3000599287209,300051654312
3000617526778,300051721991
3000588606343,300051224737
3000589431515,300051274155
3000592121620,300051357196
3000593121781,300051407316
3000598686761,300051625484
3000618151712,300051747169
3000578078900,300050864198
3000582391161,300050960973
3000584467336,300051070442
3000585740947,300051126506
3000586140977,300051138001
3000578451290,300050877011
3000582790902,300050967251
3000583717109,300051026916
3000587907042,300051188689
3000594921530,300051508091
3000594796140,300051498644
3000595521594,300051534645
3000596196113,300051558331
3000589780687,300051288591
3000591206591,300051347096
3000593446644,300051419009
3000553646158,300050637002
3000588456325,300051214086
3000589107323,300051252030
3000590330693,300051316331
3000592296306,300051367765
3000594771646,300051497416
3000594920952,300051507209
3000597461611,300051579484
3000617527550,300051722786
3000617528726,300051723985
3000589731492,300051284036
3000593520829,300051424039
3000594097647,300051456766
3000628581376,300052152412
3000630757320,300052317449
3000632120617,300052352700
3000555521441,300050716030
3000555722389,300050726974
3000557135505,300050754387
3000577275891,300050817278
3000583442645,300050996220
3000587806733,300051182093
3000623441691,300051840672
3000624843406,300051943850
3000627205936,300052051097
3000627806701,300052102607
3000629931180,300052267704
3000629907124,300052266137
3000630506578,300052297999
3000628481449,300052144894
3000628831154,300052189822
3000629955880,300052270489
3000630156267,300052287802
3000632121699,300052354468
3000630607098,300052305300
3000577825640,300050840666
3000578026300,300050854157
3000577828625,300050843426
3000579876591,300050941348
3000582341082,300050959618
3000583816912,300051033185
3000583817110,300051033507
3000588181471,300051206547
3000618201439,300051748487
3000623042653,300051820156
3000624766316,300051928917
3000625042444,300051969444
3000626141423,300052016669
3000628006089,300052117841
3000555096826,300050703575
3000555797278,300050731921
3000624867963,300051948404
3000624815778,300051937552
3000624792033,300051936262
3000624769717,300051933589
3000625340634,300051979855
3000625516765,300051986604
3000625167087,300051977637
3000628156694,300052130789
3000628632887,300052162242
3000624841571,300051940800
3000624491739,300051919810
3000624992569,300051962826
3000625041863,300051968863
3000624843397,300051943841
3000628156248,300052130051
3000629957292,300052272272
3000629957084,300052272041
3000632996824,300052419403
3000629181911,300052210567
3000632346034,300052373904
3000633022751,300052428094
3000632997558,300052420767
3000631356603,300052346394
3000622166455,300051756691
3000622416990,300051772829
3000622967148,300051807348
3000623442455,300051841739
3000624768332,300051932080
3000627956906,300052114750
3000627906508,300052111479
3000628031509,300052120379
3000629506719,300052243152
3000632999094,300052423754
3000632421488,300052381936
3000633047565,300052433108
3000555295546,300050709029
3000555647721,300050723452
3000557935960,300050787627
3000552296140,300050596253
3000554321077,300050664756
3000554396913,300050670470
3000555721482,300050726472
3000555521803,300050716358
3000556272034,300050745657
3000558086198,300050798251
3000578076056,300050860701
3000578225989,300050873327
3000578701810,300050897128
3000595047907,300051519986
3000617452275,300051718252
3000594770785,300051496577
3000599812178,300051678132
3000617427866,300051716624
3000617850605,300051733964
3000554721787,300050679316
3000556296184,300050746002
3000557361464,300050766548
3000592796476,300051386373
3000593122994,300051408169
3000594071827,300051452108
3000597385891,300051577352
3000589382008,300051272360
3000593395672,300051414230
3000577826430,300050841602
3000577800922,300050838145
3000577900687,300050846547
3000578101052,300050865200
3000582792079,300050968327
3000583442438,300050995867
3000584615647,300051075753
3000585766755,300051128914
3000586291034,300051144416
3000553596387,300050634661
3000555096367,300050703161
3000557461227,300050770674
3000557761546,300050776678
3000577000290,300050804750
3000577425762,300050826567
3000578826381,300050908263
3000579000629,300050912860
3000579326463,300050923217
3000580101438,300050949742
3000582891553,300050976326
3000583442662,300050996259
3000587556090,300051175534
3000553171378,300050621554
3000554295941,300050663009
3000557886118,300050785767
3000597236367,300051573832
3000597635552,300051581152
3000599987281,300051689410
3000617300766,300051707336
3000579350959,300050923840
3000579775913,300050938141
3000584116105,300051043159
3000584391773,300051064922
3000587381896,300051168989
3000594221298,300051466892
3000594247214,300051469104
3000556246832,300050744396
3000557786061,300050779311
3000558037170,300050796552
3000579376079,300050925492
3000579376242,300050925723
3000582040504,300050953929
3000583441776,300050994867
3000583440670,300050993570
3000584141270,300051046656
3000585691986,300051124942
3000595396417,300051529496
3000617527615,300051722941
3000554070692,300050649251
3000555446650,300050712419
3000557111936,300050753420
3000557361546,300050766653
3000557210750,300050759262
3000557386371,300050767931
3000558111744,300050799980
3000578676552,300050894134
3000582891743,300050976482
3000577800729,300050837996
3000578600793,300050887923
3000582816985,300050971239
3000554072237,300050650842
3000554071096,300050649644
3000554972299,300050696185
3000555420827,300050710738
3000557185560,300050758373
3000556372264,300050748889
3000556146613,300050739443
3000578077700,300050862807
3000584866101,300051087782
3000584965908,300051093774
3000586065952,300051135787
3000587807652,300051183102
3000594922650,300051509435
3000595021557,300051516969
3000594847438,300051503075
3000596246292,300051560090
3000617451903,300051717880
3000598786422,300051632376
3000598786497,300051632508
3000599087269,300051642846
3000599836672,300051679192
3000617476048,300051718636
3000617325926,300051708927
3000578702674,300050898172
3000579351778,300050924693
3000579826185,300050939306
3000585416452,300051112425
3000588131932,300051201671
3000553196181,300050622079
3000554796714,300050684391
3000554321024,300050664669
3000596372815,300051564931
3000599336307,300051658410
3000552420881,300050599256
3000552871742,300050609854
3000552821195,300050607435
3000594722407,300051492941
3000595571328,300051536453
3000595646338,300051540531
3000597735772,300051582191
3000594971539,300051512852
3000588657257,300051229030
3000589130681,300051253518
3000592397103,300051374207
3000577926630,300050848651
3000578575608,300050886217
3000583641533,300051018773
3000585516693,300051116635
3000577125692,300050806119
3000578826665,300050908491
3000579401244,300050927662
3000584767695,300051082595
3000584767730,300051082641
3000587806677,300051181992
3000554745856,300050680547
3000588432468,300051211863
3000589030852,300051245051
3000589931362,300051298031
3000590007736,300051305588
3000594146998,300051462748
3000594322772,300051476273
3000577151890,300050808084
3000578176668,300050870120
3000578702903,300050898390
3000583166272,300050988871
3000584066385,300051039126
3000584767378,300051082424
3000589106268,300051250480
3000593122525,300051407925
3000592846172,300051390461
3000552371420,300050598329
3000553471944,300050629459
3000556196167,300050741375
3000557786012,300050779262
3000557787535,300050781010
3000558060857,300050796963
3000589082624,300051248526
3000592146197,300051359746
3000592371915,300051372487
3000577000314,300050804763
3000577876371,300050845924
3000578703921,300050899902
3000578704706,300050900755
3000584191421,300051049039
3000584290865,300051054882
3000587255905,300051162148
3000587155755,300051155881
3000588206554,300051207701
3000588456824,300051214844
3000592121425,300051356934
3000592146843,300051360436
3000592421757,300051375112
3000594096378,300051455250
3000594098885,300051458218
3000552421567,300050599819
3000553422046,300050625304
3000594946003,300051509726
3000598036761,300051597685
3000598011388,300051595611
3000617502933,300051721142
3000617552902,300051726459
3000582817322,300050971677
3000584367709,300051064101
3000587956570,300051190640
3000589082749,300051248831
3000589830901,300051291340
3000590481055,300051319744
3000593798640,300051446112
3000589105827,300051250027
3000590681017,300051329949
3000592521216,300051379125
3000617526283,300051721530
3000552321167,300050596845
3000556321041,300050746941
3000556196467,300050741641
3000558036114,300050795226
3000577951043,300050849540
3000578053147,300050859640
3000578702799,300050898623
3000580001820,300050946369
3000584116155,300051043040
3000584240950,300051051576
3000584891412,300051089592
3000554471817,300050675364
3000556346118,300050747763
3000557035605,300050750665
3000554146722,300050656127
3000555096081,300050702875
3000599786257,300051676005
3000599836626,300051679157
3000617502299,300051720485
3000599035910,300051639255
3000599936463,300051685067
3000552396389,300050599076
3000552796493,300050605965
3000552845657,300050607923
3000553496866,300050630575
3000589931943,300051298691
3000590706920,300051332002
3000592296587,300051368069
3000592171226,300051362263
3000592921943,300051394411
3000588481693,300051218394
3000596296447,300051561926
3000617427655,300051716402
3000594971219,300051512441
3000599287687,300051654801
3000578226446,300050873919
3000578704270,300050900207
3000580075939,300050948599
3000580026686,300050947239
3000584116108,300051042994
3000584791676,300051083918
3000586191340,300051140562
3000577801583,300050838828
3000577826588,300050841569
3000579226963,300050918623
3000579976386,300050945123
3000580101438,300050949731
3000618226050,300051748719
3000622819939,300051794995
3000624467770,300051917497
3000627159684,300052047393
3000623067758,300051824280
3000627132298,300052037084
3000627281290,300052061391
3000623066213,300051822318
3000624266363,300051896531
3000624842465,300051942312
3000624940989,300051955122
3000624791295,300051935423
3000625641046,300051994086
3000625441158,300051982098
3000626291956,300052026216
3000627131849,300052036219
3000627133636,300052039491
3000628682873,300052172785
3000628606604,300052155275
3000630106195,300052283957
3000629982209,300052275386
3000632497083,300052387105
3000632147241,300052360424
3000631156375,300052331670
3000632720496,300052390353
3000633023433,300052429406
3000577177280,300050811627
3000578651173,300050891705
3000579426703,300050929192
3000587132842,300051155356
3000587132668,300051155125
3000622341330,300051766594
3000623716383,300051865576
3000624768455,300051932642
3000624817057,300051938932
3000626216828,300052021615
3000629106006,300052199260
3000629756098,300052249876
3000630632423,300052307405
3000632497415,300052387584
3000628682798,300052172698
3000631280984,300052341168
3000631182327,300052335246
3000624742459,300051926683
3000624367720,300051909034
3000624867487,300051947534
3000628056496,300052123079
3000628105993,300052125854
3000622941679,300051804695
3000623817918,300051875344
3000624092271,300051882731
3000624365955,300051906583
3000624467516,300051916951
3000627333183,300052071085
3000627357708,300052074932
3000627307610,300052066223
3000627158401,300052045671
3000628456539,300052141416
3000630007936,300052279445
3000632446143,300052382662
3000631257189,300052340706
3000629981583,300052274288
3000630656536,300052308523
3000632421019,300052381445
3000622391296,300051770041
3000622819576,300051794463
3000624341991,300051904523
3000624765959,300051928278
3000624966848,300051958806
3000625766499,300052002470
3000627556408,300052093202
3000628683420,300052173658
3000630756787,300052316545
3000630657241,300052309587
3000633021428,300052425478
3000632822206,300052400779
3000629906599,300052265409
3000632871344,300052405052
3000630405856,300052291902
3000623315619,300051837012
3000624917633,300051954367
3000624868355,300051949021
3000627158971,300052046500
3000622167264,300051757748
3000624769576,300051933414
3000626216044,300052020797
3000627356882,300052073724
3000627781368,300052097355
3000623091901,300051825540
3000623818264,300051875949
3000624343208,300051906381
3000624742224,300051926357
3000624769673,300051933545
3000627381599,300052077380
3000627182993,300052050631
3000624816377,300051938241
3000624770318,300051934348
3000625416542,300051981344
3000627332534,300052070188
3000627105543,300052032582
3000628631264,300052159291
3000628432292,300052138454
3000624916741,300051953160
3000624890989,300051949289
3000625542517,300051989316
3000625466688,300051983778
3000623018034,300051816361
3000625016103,300051964872
3000625791350,300052004596
3000622015490,300051749244
3000622341388,300051766742
3000622216569,300051761489
3000623018128,300051816545
3000623565761,300051852195
3000624842962,300051943158
3000627156137,300052042203
3000627156858,300052043217
3000629957898,300052273114
3000632145525,300052357369
3000631231747,300052338338
3000633021402,300052425429
3000628507175,300052147388
3000629108973,300052203026
3000630506535,300052297956
3000588456655,300051214529
3000589357155,300051270514
3000589931216,300051297863
3000589981673,300051302194
3000593421597,300051415978
3000629956982,300052271928
3000630506285,300052297638
3000632972503,300052416479
3000632795812,300052395558
3000633021861,300052426271
3000553746967,300050642950
3000551995451,300050592129
3000553945927,300050647619
3000595521371,300051534467
3000617300679,300051707261
3000589457462,300051278142
3000578475864,300050879715
3000578975761,300050912415
3000595697083,300051543800
3000577876178,300050845776
3000594272153,300051470924
3000588056032,300051196872
3000588656191,300051228043
3000595747745,300051547122
3000582015471,300050953410
3000584115646,300051042453
3000589256702,300051261074
3000555545837,300050716733
3000593396069,300051414559
3000617427339,300051716300
3000554921160,300050690845
3000595895754,300051551500
3000598137309,300051602539
3000554996166,300050697113
3000583566714,300051014357
3000591281642,300051349718
3000554922591,300050692130
3000556196304,300050741490
3000590606803,300051325936
3000596421258,300051566506
3000595597066,300051538307
3000595671704,300051542339
3000598137155,300051602362
3000583470617,300051003323
3000594921111,300051507492
3000552171133,300050593873
3000555521598,300050716277
3000555621183,300050720494
3000594073042,300051453717
3000577377421,300050823856
3000552770865,300050604007
3000558012348,300050794208
3000558111697,300050799922
3000599836365,300051678896
3000582015601,300050953529
3000578201645,300050872563
3000578450485,300050876296
3000584141548,300051046878
3000623116147,300051826217
3000584241634,300051052283
3000629281402,300052219393
3000623667283,300051860633
3000626241320,300052022639
3000630132313,300052287260
3000624770129,300051934091
3000625592227,300051992192
3000627906110,300052110946
3000557136788,300050755636
3000622541727,300051779878
3000624866798,300051946755
3000629231755,300052214960
3000625017154,300051966272
3000627480962,300052085730
3000632846948,300052404101
3000632972068,300052415966
3000555647070,300050722801
3000557960954,300050789142
3000584166446,300051048095
3000596171991,300051558105
3000600136774,300051698783
3000594996514,300051515191
3000577201014,300050813389
3000577828719,300050843475
3000556195895,300050741069
3000556221631,300050743011
3000557085489,300050751217
3000577502570,300050832173
3000590006514,300051304366
3000589881006,300051294622
3000594071809,300051452045
3000579275943,300050920510
3000582816923,300050971222
3000584966941,300051094751
3000588156849,300051204470
3000577526480,300050833121
3000579326952,300050923649
3000579801010,300050938600
3000591256782,300051348989
3000585691709,300051124710
3000554945970,300050692716
3000594271335,300051470039
3000597787529,300051585977
3000587730763,300051176875
3000623141360,300051827793
3000624491168,300051918811
3000624743337,300051927774
3000584317484,300051059079
3000556246263,300050743736
3000622166775,300051757000
3000624890953,300051949231
3000630455892,300052294417
3000629856303,300052259495
3000629307387,300052223564
3000623940611,300051878763
3000630031072,300052279957
3000625691277,300051998428
3000584966432,300051094197
3000586141755,300051138790
3000588806596,300051239498
3000630782394,300052319516
3000580176366,300050952568
3000585915555,300051133442
3000583692205,300051024298
3000587156663,300051157070
3000555445776,300050711590
3000600112063,300051696955
3000594620752,300051489455
3000579600670,300050935543
3000598012105,300051596373
3000598086574,300051599437
3000617554144,300051727611
3000590481970,300051320501
3000589982159,300051302815
3000590280516,300051315598
3000595995821,300051552802
3000590757086,300051334535
3000596346757,300051563579
3000596346944,300051563833
3000625915974,300052010666
3000632972269,300052416257
3000598910767,300051637931
3000623141684,300051828083
3000625141084,300051974145
3000627406199,300052080402
3000627530948,300052091761
3000623741500,300051867631
3000628657605,300052167497
3000592446275,300051375420
3000624741340,300051925237
3000617926840,300051738210
3000599161282,300051646995
3000582940903,300050977638
3000593621700,300051430252
3000553696127,300050640148
3000593721727,300051438747
3000594171908,300051464156
3000597536177,300051580812
3000598661910,300051622526
3000599311390,300051655678
3000552220994,300050594649
3000590681891,300051330609
3000594421465,300051481465
3000595747815,300051547180
3000588432820,300051212451
3000589082686,300051248599
3000584890888,300051089034
3000617300968,300051707606
3000624241128,300051895023
3000628633976,300052163904
3000555697050,300050725891
3000587881518,300051187139
3000578651519,300050892119
3000632971234,300052414828
3000628032643,300052121850
3000595722853,300051545202
3000597761525,300051583452
3000555471668,300050713643
3000596346225,300051563069
3000582090512,300050954684
3000592147744,300051361428
3000592497546,300051378709
3000633045856,300052430184
3000633022957,300052428548
3000623043617,300051821975
3000625691820,300051998881
3000630781903,300052319003
3000632221268,300052366173
3000623066037,300051821962
3000632296885,300052371106
3000622166388,300051756377
3000623365568,300051837438
3000554195845,300050657650
3000624991583,300051961289
3000594096387,300051455135
3000589982281,300051302892
3000590081189,300051308795
3000554396551,300050670119
3000584590581,300051075347
3000622993274,300051812650
3000633047095,300052432480
3000630756779,300052316571
3000622993070,300051812356
3000625042037,300051969048
3000579251618,300050919844
3000622142431,300051754132
3000626217193,300052021980
3000631206142,300052335705
3000594722421,300051492933
3000595671315,300051541905
3000617402246,300051714169
3000629732768,300052248833
3000629758451,300052252421
3000622791604,300051784873
3000623467912,300051846102
3000552920970,300050611112
3000553545853,300050632525
3000589482041,300051279939
3000589432582,300051275009
3000584516711,300051075154
3000592895778,300051392389
3000578701753,300050897228
3000593147860,300051411098
3000593646396,300051432087
3000594346584,300051477123
3000598762456,300051631012
3000586316539,300051146026
3000552295872,300050596053
3000577576360,300050835829
3000578703899,300050899644
3000592772232,300051384235
3000580125975,300050950170
3000578151825,300050868317
3000588556844,300051222568
3000594696201,300051490552
3000598787623,300051634477
3000594847611,300051503315
3000594896792,300051506314
3000597486161,300051579880
3000594220969,300051466473
3000617553754,300051727266
3000624841713,300051940942
3000624342719,300051905566
3000625515993,300051985742
3000622192045,300051760489
3000625117515,300051974022
3000629481679,300052240635
3000629457137,300052238256
3000631156093,300052331309
3000633171272,300052443627
3000577802640,300050840054
3000624040650,300051879823
3000623041792,300051818868
3000624491329,300051919051
3000623191952,300051835477
3000630806118,300052319975
3000630007384,300052278702
3000633171958,300052444426
3000558138229,300050802851
3000579825779,300050939069
3000617426855,300051715625
3000595696700,300051543496
3000595721827,300051544694
3000592772762,300051384923
3000585066301,300051101466
3000582040418,300050953843
3000591306227,300051350194
3000577401726,300050825290
3000579926213,300050943101
3000586040716,300051135290
3000588106848,300051200145
3000577801301,300050838535
3000554020731,300050648465
3000588756460,300051235802
3000592670611,300051380704
3000593445979,300051418220
3000593772611,300051442460
3000599261837,300051652599
3000583091080,300050985174
3000553046619,300050617250
3000557436901,300050770198
3000598662006,300051622633
3000599837297,300051679794
3000617527159,300051722384
3000589982304,300051302915
3000599936468,300051685083
3000589257061,300051261287
3000589081578,300051247322
3000588106576,300051199884
3000598661495,300051621931
3000617950912,300051738589
3000617426708,300051715388
3000578876259,300050910767
3000579526030,300050934085
3000584342697,300051061567
3000590731866,300051332760
3000595522201,300051535128
3000577926089,300050848178
3000578350485,300050874892
3000584466852,300051069778
3000584590547,300051075302
3000587982203,300051192625
3000599560526,300051668392
3000617275869,300051706121
3000592920956,300051393536
3000594096396,300051455167
3000584116862,300051043939
3000584992390,300051096822
3000587381125,300051168286
3000622665452,300051780977
3000625666183,300051995913
3000622817450,300051791741
3000624917636,300051954359
3000628708123,300052178335
3000630081627,300052283048
3000623717467,300051866874
3000627808589,300052105069
3000624743076,300051927401
3000627956553,300052114341
3000627782064,300052098355
3000622517430,300051778554
3000630655987,300052307816
3000554122049,300050654956
3000622892319,300051801089
3000624743339,300051927799
3000625890662,300052008945
3000627159781,300052047580
3000589357915,300051271308
3000593546156,300051425550
3000556271447,300050745025
3000558086028,300050798103
3000589080637,300051246100
3000591281066,300051349209
3000593672349,300051435180
3000593422235,300051416909
3000577176563,300050810606
3000577301765,300050819065
3000582065413,300050954313
3000584091603,300051040584
3000584141535,300051046865
3000587156656,300051157063
3000628707946,300052178136
3000631281597,300052341837
3000631206717,300052336584
3000632822835,300052401487
3000632973172,300052417362
3000629109180,300052203300
3000629831960,300052257867
3000630782720,300052319865
3000630657802,300052310396
3000632147888,300052361453
3000631155774,300052330878
3000632895728,300052406542
3000623469025,300051847305
3000624991988,300051961863
3000626141711,300052017014
3000627157626,300052044412
3000627755537,300052095116
3000626316454,300052026987
3000627159708,300052047473
3000627807570,300052103937
3000628707918,300052178097
3000629231135,300052214104
3000630431770,300052293966
3000632796382,300052396656
3000632972956,300052417000
3000633047283,300052432759
3000589930906,300051297553
3000589732537,300051285295
3000594921625,300051508186
3000598635948,300051618918
3000599811981,300051677980
3000618201113,300051748172
3000629806906,300052255943
3000630706917,300052314094
3000630380666,300052291192
3000629131603,300052204629
3000629857241,300052261131
3000629981833,300052274909
3000631207239,300052337207
3000622516450,300051777394
3000625817544,300052008087
3000632446582,300052383101
3000624768428,300051931929
3000622541727,300051780013
3000624141388,300051888760
3000595796290,300051549417
3000600136705,300051698680
3000593670905,300051433376
3000577176604,300050810669
3000617551959,300051725640
3000552946637,300050612568
3000577401042,300050824437
3000589782113,300051289859
3000591331203,300051350813
3000617651874,300051730941
3000589456809,300051276893
3000593471265,300051421827
3000598086101,300051599043
3000599312957,300051657436
3000587156391,300051156854
3000623691362,300051861999
3000627981632,300052116537
3000625791906,300052005197
3000625767668,300052003921
3000625641360,300051994389
3000625491668,300051985132
3000591306390,300051350334
3000593021517,300051400316
3000593520804,300051424003
3000593021323,300051400088
3000554071340,300050649933
3000557136553,300050755435
3000628057446,300052124355
3000629931071,300052267584
3000577251069,300050816047
3000598012114,300051596381
3000598636603,300051619539
3000630632373,300052307321
3000629107997,300052201915
3000554720978,300050678507
3000627331398,300052068231
3000627307270,300052065793
3000628432465,300052138560
3000582818180,300050972659
3000587206449,300051160528
3000555647087,300050722829
3000579901424,300050942162
3000590131768,300051312708
3000556271485,300050745063
3000598736287,300051628266
3000555521834,300050716389
3000590132104,300051313112
3000590930595,300051339978
3000593797068,300051443865
3000586316028,300051145582
3000588556225,300051222027
3000589081705,300051247461
3000584491207,300051072488
3000588682009,300051231091
3000556271318,300050744908
3000577251429,300050816351
3000588081501,300051198918
3000631281944,300052342240
3000622992390,300051811395
3000623642105,300051858046
3000624290948,300051898312
3000629106089,300052199399
3000629206083,300052211833
3000624817589,300051939611
3000557785703,300050778751
3000629106089,300052199365
3000629083537,300052198605
3000632823335,300052402054
3000556271980,300050745603
3000584966338,300051094137
3000617529405,300051724619
3000588706772,300051233354
3000588505735,300051219103
3000594171265,300051463491
3000597436520,300051579020
3000598686475,300051625074
3000617000486,300051699256
3000594072732,300051453283
3000554196314,300050658063
3000554296742,300050663844
3000597286480,300051575153
3000552321275,300050596908
3000554096058,300050652005
3000555596973,300050720011
3000592148060,300051361687
3000624316550,300051901290
3000627132871,300052038006
3000629331755,300052225611
3000622391232,300051769977
3000624792072,300051936301
3000624241984,300051895935
3000630782708,300052319853
3000632146856,300052359712
3000629856245,300052259404
3000629106361,300052199750
3000629856885,300052260584
3000632996876,300052419511
3000629806829,300052255877
3000628032763,300052122105
3000629856885,300052260595
3000629956598,300052271398
3000594221711,300051467350
3000578077317,300050862154
3000553646200,300050637032
3000623067146,300051823476
3000622141370,300051752576
3000631356064,300052345844
3000627808767,300052105314
3000624215984,300051893043
3000625668260,300051997832
3000622416540,300051772413
3000623516967,300051850359
3000626091240,300052013940
3000628681699,300052170992
3000554496509,300050676251
3000558110853,300050799055
3000554321585,300050665286
3000554371192,300050668903
3000555470813,300050712833
3000579501366,300050933002
3000577975898,300050850623
3000587756256,300051177550
3000598910825,300051637989
3000617675784,300051731293
3000594770887,300051496646
3000555121445,300050705075
3000594397121,300051480668
3000594421405,300051481383
3000583517166,300051010474
3000592772077,300051384002
3000583666590,300051020722
3000595895800,300051551501
3000599836192,300051678701
3000600136144,300051697962
3000556070880,300050735981
3000582791699,300050967969
3000583667266,300051021668
3000584316927,300051058455
3000555796644,300050731287
3000557987310,300050792244
3000617025541,300051699853
3000595871217,300051551151
3000556246183,300050743657
3000598737092,300051628958
3000554396782,300050670339
3000598136397,300051601683
3000589857159,300051294231
3000593046267,300051402600
3000582817534,300050972159
3000579502142,300050933912
3000585716635,300051126033
3000578476644,300050880258
3000584441470,300051067448
3000590056401,300051307666
3000588681737,300051230650
3000552770870,300050604012
3000554296244,300050663323
3000596371299,300051564090
3000583616483,300051017101
3000579476707,300050931540
3000579851193,300050940104
3000596121381,300051555589
3000595722284,300051544915
3000595396469,300051529570
3000595446046,300051530929
3000598112165,300051600514
3000556070735,300050735881
3000595696734,300051543508
3000595771653,300051547978
3000595146432,300051525191
3000557762713,300050778328
3000557787004,300050780547
3000587906535,300051188294
3000555871121,300050732998
3000557736136,300050775219
3000593771513,300051441159
3000589081109,300051246707
3000592771544,300051383255
3000593096339,300051405466
3000627481365,300052086436
3000554296462,300050663552
3000578051594,300050857558
3000579901512,300050942284
3000627655618,300052093861
3000577177474,300050812001
3000627132125,300052037125
3000624391876,300051910499
3000629180877,300052209330
3000632821230,300052399623
3000628457148,300052142666
3000629255814,300052215968
3000587106386,300051151884
3000626341182,300052027977
3000628456463,300052141295
3000625817707,300052008250
3000627507768,300052091644
3000623191483,300051834986
3000624290917,300051898270
3000555446526,300050712295
3000582166399,300050955982
3000597135870,300051571155
3000595746584,300051545803
3000617200804,300051702753
3000600136705,300051698703
3000617528026,300051723217
3000617577665,300051729194
3000582491347,300050963519
3000583692017,300051024043
3000585092548,300051103930
3000555797185,300050731862
3000582817554,300050971965
3000585117380,300051105609
3000595496017,300051532929
3000599287352,300051654500
3000553446705,300050627361
3000582792857,300050969386
3000585541114,300051117509
3000557361048,300050766054
3000591056216,300051341656
3000590806297,300051337215
3000585141733,300051107068
3000600011751,300051690548
3000591080752,300051341768
3000588930575,300051243910
3000595995818,300051552788
3000578851559,300050909715
3000585940611,300051134130
3000585890634,300051132765
3000555995596,300050734925
3000557386455,300050768038
3000595796552,300051549702
3000595796342,300051549469
3000617650915,300051730286
3000617875573,300051734846
3000595147021,300051525904
3000597811513,300051587033
3000617276652,300051706870
3000579301319,300050921878
3000584116621,300051043641
3000584116706,300051043974
3000578051147,300050857033
3000589330984,300051265594
3000577576005,300050835474
3000578051223,300050857120
3000588107205,300051200501
3000597861803,300051589668
3000592145829,300051359310
3000590705924,300051330961
3000617201327,300051703186
3000585766711,300051128858
3000624341865,300051904341
3000627807199,300052103420
3000558186370,300050804529
3000623490657,300051847427
3000577250607,300050815698
3000578702819,300050898317
3000624767368,300051930430
3000624166272,300051890041
3000625940664,300052011224
3000628458524,300052143862
3000628707970,300052178160
3000625940707,300052011233
3000630980726,300052323795
3000629283065,300052221449
3000630132209,300052287122
3000589731696,300051284368
3000623166808,300051831442
3000629330929,300052224417
3000633146085,300052439110
3000629956743,300052271591
3000624716109,300051924062
3000625668091,300051997678
3000625416396,300051981246
3000628607516,300052157001
3000594747490,300051495471
3000553471413,300050629055
3000624468196,300051918478
3000623616321,300051855429
3000633047293,300052432783
3000594097184,300051456105
3000554772105,300050683512
3000558161320,300050803536
3000579775846,300050938100
3000633147489,300052441414
3000632196061,300052364393
3000588457780,300051215995
3000594446814,300051483722
3000593646260,300051431910
3000592871072,300051391390
3000628632834,300052162046
3000556171752,300050740679
3000578201247,300050872135
3000582790550,300050966869
3000598686246,300051624714
3000586391417,300051148096
3000585641960,300051122294
3000599387007,300051661997
3000617576133,300051727958
3000586466140,300051149761
3000598687273,300051626112
3000593620875,300051429565
3000555870613,300050732381
3000598786544,300051632592
3000617529227,300051724534
3000597185867,300051572184
3000597035666,300051570046
3000580126572,300050950579
3000629758287,300052252272
3000628607993,300052157860
3000632971833,300052415678
3000633021629,300052425986
3000625792239,300052005455
3000625791738,300052004965
3000625793262,300052006387
3000629756669,300052250642
3000598586307,300051615406
3000617426797,300051715390
3000617900776,300051735786
3000623693196,300051864466
3000625415770,300051980688
3000625817739,300052008286
3000627157779,300052044839
3000628633399,300052162926
3000632996674,300052419132
3000631130792,300052328501
3000631356181,300052345942
3000629081931,300052195979
3000629105887,300052199043
3000629956837,300052271697
3000629981827,300052274715
3000631282521,300052342888
3000633046608,300052431615
3000598035968,300051596749
3000617675746,300051731270
3000599286495,300051653692
3000622316868,300051765761
3000622367004,300051768995
3000595696049,300051542758
3000582740549,300050965638
3000622967068,300051807204
3000627206924,300052052493
3000624117616,300051886750
3000617975971,300051739880
3000627383140,300052079937
3000592895778,300051392437
3000592421449,300051374886
3000578477421,300050881039
3000579326570,300050923316
3000588806410,300051239360
3000599185993,300051647984
3000626140797,300052016058
3000597961787,300051593680
3000632771603,300052392908
3000632998246,300052422009
3000633146767,300052440096
3000590380582,300051316543
3000592221432,300051364637
3000632797560,300052397467
3000589955936,300051299377
3000594072221,300051452629
3000627931600,300052113028
3000592896870,300051393147
3000626316202,300052026671
3000622865845,300051797906
3000627159602,300052047303
3000627981387,300052116262
3000629932242,300052269287
3000594796731,300051499239
3000594996075,300051514677
3000594721338,300051491482
3000595596414,300051537636
3000617551310,300051724983
3000622416079,300051771888
3000623042612,300051820096
3000624317265,300051902200
3000624770101,300051934134
3000624817592,300051939617
3000625265910,300051979059
3000627430863,300052082300
3000628305582,300052134340
3000628683641,300052174422
3000582792274,300050968672
3000629757409,300052251450
3000617675377,300051730958
3000632797625,300052397554
3000623766197,300051868740
3000618026035,300051742289
3000618175812,300051747220
3000588731697,300051234994
3000588681780,300051230663
3000589108379,300051253101
3000589107273,300051251972
3000588731825,300051235111
3000589730590,300051283194
3000589082925,300051248909
3000593597211,300051429256
3000593496649,300051423612
3000556246013,300050743805
3000556146813,300050739635
3000558161050,300050803311
3000622316958,300051765806
3000622819660,300051794629
3000623742200,300051868290
3000624466843,300051915887
